Date,Energy,Utilities,IT,Materials,Industrials,ConsumerDiscretionary,ConsumerStaples,healthcare,Financials,CommunicationServices,RealEstate,sp500,wti_spot,VIX,FedFunds,inflation_yoy,UNRATE,INDPRO
10-06-2011,543.2,166.1,394.25,233.69,303.66,298.2448,317.8,401.29,199.2,129.2,128.4,1270.98,100.05,18.86,0.10,0.035023182,9.1,94.0493
17-06-2011,534.25,167.76,389.68,229.1,306.98,299.8846,321.62,402.49,200.82,130.31,130.83,1271.5,95.87,21.85,0.09,0.035023182,9.1,94.0493
24-06-2011,527.05,166.6,391.44,234.48,307.8,304.2044,316.02,401.23,198.77,130.12,129.96,1268.45,92.7,21.1,0.10,0.035023182,9.1,94.0493
01-07-2011,564.86,172.12,418.01,248.17,327.47,324.1569,325.08,416.15,210.45,136.09,136.55,1339.67,93.7,15.87,0.08,0.03579881,9,94.4958
08-07-2011,570.15,171.44,424.64,251.34,326.65,326.7867,327.71,414,208.06,134.36,139.03,1343.8,97.12,15.95,0.08,0.03579881,9,94.4958
15-07-2011,570.84,169.41,416.68,247.49,315.62,318.4794,323.6,407.11,199.93,131,135.77,1316.14,96.72,19.53,0.07,0.03579881,9,94.4958
22-07-2011,590.09,171.81,431.93,249.73,318.38,324.4908,326.71,411.6,206.45,130.89,139.85,1345.02,98.01,17.52,0.06,0.03579881,9,94.4958
29-07-2011,563.02,168.15,417.35,237.59,299.25,313.2105,317.34,394.71,199.18,125.38,134.67,1292.28,97.83,25.25,0.06,0.03579881,9,94.4958
05-08-2011,506.81,161.78,391.61,215.01,274.33,287.7629,309.29,367.78,180.79,121.74,118.93,1199.38,90.85,32,0.12,0.03754996,9,95.0974
12-08-2011,495.53,160.15,388.92,215.5,270.52,284.7153,305.03,365.38,171.75,119.31,120.97,1178.81,82.86,36.36,0.09,0.03754996,9,95.0974
19-08-2011,469.33,163.2,357.71,200.64,251.21,268.7593,304.86,357.96,163.04,119.04,116.68,1123.53,85.36,43.05,0.10,0.03754996,9,95.0974
26-08-2011,487.62,166.55,379.85,212.52,266.28,284.9543,311.31,371.9,171.82,122.98,121.2,1176.8,85.06,35.59,0.09,0.03754996,9,95.0974
02-09-2011,489.4,167.99,377.83,213.12,265.94,284.2513,313.03,373.98,168.53,121.14,122.25,1173.97,88.07,33.92,0.09,0.038126217,9,95.0244
09-09-2011,479.28,165.11,375.94,207.95,259.62,278.8636,308.94,368.58,164.21,119.15,121.52,1154.23,87.91,38.52,0.08,0.038126217,9,95.0244
16-09-2011,498.61,172.74,402.46,217.28,276.16,298.1549,319.4,382.17,174,124.48,126.4,1216.01,88.93,30.98,0.09,0.038126217,9,95.0244
23-09-2011,440.57,169.81,387.05,190.66,253.38,282.378,305.21,365.03,157.48,119.86,115.51,1136.43,83.65,41.25,0.09,0.038126217,9,95.0244
30-09-2011,442.79,170.77,378.19,184.55,252.62,275.5344,306.71,367.73,159.05,122.01,113.25,1131.42,81.18,42.96,0.08,0.038126217,9,95.0244
07-10-2011,458.1,169.47,390.91,196,261.17,286.7378,309.86,368.81,159.08,120.36,111.69,1155.46,79.43,36.2,0.07,0.035222681,8.8,95.6891
14-10-2011,498.17,172.32,421.88,210.67,277.55,305.5225,318.45,380.46,169.9,124.32,119.17,1224.58,85.35,28.24,0.07,0.035222681,8.8,95.6891
21-10-2011,512.36,177.12,412.79,210.01,281.62,310.5193,323.3,383.09,176.57,124.6,123.47,1238.25,86.82,31.32,0.07,0.035222681,8.8,95.6891
28-10-2011,541.85,177.93,429.52,226.53,295.1,312.8149,324.03,395.98,188.86,126.31,132.54,1285.09,92.32,24.53,0.07,0.035222681,8.8,95.6891
04-11-2011,528.15,177.23,421.91,220.34,288.93,307.4976,319.18,384.41,178.65,124.75,128.58,1253.23,93.24,30.16,0.08,0.034514322,8.6,95.6778
11-11-2011,534.89,178.81,423.07,220.91,290.99,311.3654,323.52,393.38,177.77,126.12,127.88,1263.86,96.97,30.04,0.08,0.034514322,8.6,95.6778
18-11-2011,506.09,174.8,407.47,208.63,282.29,298.8513,319.76,379.39,167.87,122.45,123.09,1215.65,99.32,32,0.08,0.034514322,8.6,95.6778
25-11-2011,474.51,168.7,386.87,197.2,266.96,286.7172,312.09,365.52,158.13,117.82,116.79,1158.67,96.89,34.47,0.08,0.034514322,8.6,95.6778
02-12-2011,522.32,175.34,415.47,213.91,288.69,307.8044,325.91,386.59,173.14,124.6,123.58,1244.28,99.91,27.52,0.08,0.030620668,8.5,96.1809
09-12-2011,522.91,176.45,421.06,213.67,291.4,309.8044,328.12,389.84,176.04,125.1,125.31,1255.19,100.08,26.38,0.08,0.030620668,8.5,96.1809
16-12-2011,497.4,176.09,403.63,205.68,282.99,300.1097,326.39,388.29,169.32,124.69,124.77,1219.66,96.06,24.29,0.07,0.030620668,8.5,96.1809
23-12-2011,524.47,182.4,411.76,214.31,295.17,310.0981,336.96,403.68,177.55,128.89,130.61,1265.33,97.74,20.73,0.07,0.030620668,8.5,96.1809
30-12-2011,520.81,182.98,409.93,211.71,292.32,308.5797,335.54,401.9,175.23,129.82,130.15,1257.61,99.81,23.4,0.08,0.030620668,8.5,96.1809
06-01-2012,529.04,178.12,420.5,219.81,299.54,316.5299,332.16,406.4,180.58,126.28,129.31,1277.81,102.39,20.63,0.05,0.030087663,8.3,96.7595
13-01-2012,522.47,177.35,420.84,228.45,307.18,318.8677,331.28,410.02,186.16,127.96,131.63,1289.09,100.43,20.91,0.07,0.030087663,8.3,96.7595
20-01-2012,537,176.29,434.49,231.6,312.93,325.8763,334.11,415.08,190.73,129.31,134.4,1315.38,99.95,18.28,0.09,0.030087663,8.3,96.7595
27-01-2012,535.34,176.39,438.73,235.07,314.96,327.4688,331.45,414.42,190.31,123.74,138.6,1316.33,99.35,18.53,0.09,0.030087663,8.3,96.7595
03-02-2012,543.29,176.79,452.47,239.7,321.13,333.8867,334.51,418.36,198.36,126.66,141.03,1344.9,97.8,17.1,0.09,0.028981784,8.3,97.0662
10-02-2012,542.98,176.64,458.27,234.5,318.56,334.6132,335.38,414.31,196,126.24,138.15,1342.64,98.56,20.79,0.11,0.028981784,8.3,97.0662
17-02-2012,555.03,177.11,465.96,236.33,321.03,339.6834,339.2,418.44,199.01,128.14,138.53,1361.23,101.73,17.78,0.12,0.028981784,8.3,97.0662
24-02-2012,565.66,177.47,470.6,237.29,322.05,338.8205,339.39,417.56,197.26,128.96,137.49,1365.74,107.18,17.31,0.09,0.028981784,8.3,97.0662
02-03-2012,556.19,176.67,474.94,235.62,318.9,343.4713,340.69,419.05,199.94,130.36,136.64,1369.63,107.52,17.29,0.09,0.025828753,8.2,96.5609
09-03-2012,550.8,177.56,475.48,231.52,317.77,346.7508,342.8,420.76,200.22,131.78,136.47,1370.87,106.32,17.11,0.11,0.025828753,8.2,96.5609
16-03-2012,557.69,176.68,490.43,235.51,327.82,350.8964,345.99,426.74,211.96,133.14,140.85,1404.17,106.15,14.47,0.12,0.025828753,8.2,96.5609
23-03-2012,541.01,175.82,491.77,233.91,321.06,353.1933,347.85,424.24,211.99,132.58,140.07,1397.11,106.41,14.82,0.15,0.025828753,8.2,96.5609
30-03-2012,538.43,178.07,496.57,234.14,323.52,356.546,351.49,435.76,212.84,130.65,142.09,1408.47,105.12,15.5,0.14,0.025828753,8.2,96.5609
06-04-2012,528.72,177.31,496.82,230.77,319.52,356.0292,351.09,434.41,209.18,129.28,139.97,1398.08,103.52,16.7,0.12,0.022731634,8.2,97.251
13-04-2012,514.39,174.32,486.9,228.31,313.73,352.288,346.49,423.39,203.38,127.65,138.51,1370.26,102.55,19.55,0.14,0.022731634,8.2,97.251
20-04-2012,519.06,177.96,479.54,231.22,317.43,352.9737,353.59,431.43,204.4,129.64,142.3,1378.53,103.15,17.44,0.15,0.022731634,8.2,97.251
27-04-2012,530.49,180.92,491.22,233.48,322.54,362.7272,352.84,434.58,208.73,135.3,145.65,1403.36,103.78,16.32,0.13,0.022731634,8.2,97.251
04-05-2012,512.76,180.31,472.8,225.32,313.8,355.0624,351,427.83,202.74,135.55,144.36,1369.1,103.47,19.16,0.14,0.017379429,8.2,97.4595
11-05-2012,504.42,181.93,464.71,220.88,308.13,349.8509,350.14,427.94,199.1,138.05,145.2,1353.39,96.98,19.89,0.16,0.017379429,8.2,97.4595
18-05-2012,480.27,179.1,441.33,206.38,295,332.3088,345.33,417.06,185.1,137.68,135.57,1295.22,93.11,25.1,0.15,0.017379429,8.2,97.4595
25-05-2012,488.9,180.7,448.58,214.35,301.97,341.9684,349.11,420.48,188.42,138.31,139.24,1317.82,90.88,21.76,0.16,0.017379429,8.2,97.4595
01-06-2012,466.44,180.28,436.56,208.96,291.19,329.2176,341.55,409.97,181.21,137.58,135.13,1278.05,87.06,26.66,0.15,0.016538704,8.2,97.4768
08-06-2012,484.73,185.81,455.24,218.12,300.81,342.1999,350.31,422.44,189.75,141.36,141.18,1325.66,84.43,21.23,0.16,0.016538704,8.2,97.4768
15-06-2012,496.71,187.96,456.65,219.11,304.16,343.5273,355.47,430.12,193.35,145.76,141.86,1342.84,83.27,21.11,0.17,0.016538704,8.2,97.4768
22-06-2012,480.17,184.48,458.1,216.88,302.07,342.6782,350.6,433.65,193.19,145.26,140.91,1335.02,81.11,18.11,0.17,0.016538704,8.2,97.4768
29-06-2012,503.27,187.8,462.02,222.94,310.06,345.8088,358.92,440.76,197.37,147.14,146.68,1362.16,80.23,17.08,0.17,0.016538704,8.2,97.4768
06-07-2012,501.52,186.96,459.76,222.07,305.75,346.1687,360.87,436.09,194.92,146.84,147.89,1354.68,85.74,17.1,0.13,0.014175115,8.2,97.6714
13-07-2012,505.18,189.8,452.09,219.22,302.94,344.7638,364.82,441.73,198.07,147.92,149.78,1356.78,85.78,16.74,0.17,0.014175115,8.2,97.6714
20-07-2012,518.11,191.35,460.7,223.27,305.45,345.8725,361.64,442.63,193.42,147.37,148.39,1362.66,90.34,16.27,0.18,0.014175115,8.2,97.6714
27-07-2012,528.23,193.34,464.94,221.42,313.12,350.0015,367.68,449.99,198.88,153.04,150.39,1385.97,88.88,16.7,0.14,0.014175115,8.2,97.6714
03-08-2012,529.72,191.94,472.01,221.28,314.09,350.3456,369.35,445.67,199.79,153.94,151.63,1390.99,89.1,15.64,0.14,0.016859349,8.1,97.2734
10-08-2012,542.1,190.28,481.92,227.54,318.25,352.9315,367.71,447.92,200.96,154.88,147.55,1405.87,93.14,14.74,0.14,0.016859349,8.1,97.2734
17-08-2012,541.32,187.45,493.22,228.16,321.92,359.283,370.26,445.03,203.42,153.85,149.2,1418.16,94.43,13.45,0.13,0.016859349,8.1,97.2734
24-08-2012,537.64,184.92,490.27,225.95,317.85,358.3811,367.09,447.81,203.42,152.1,147.97,1411.13,96.22,15.18,0.13,0.016859349,8.1,97.2734
31-08-2012,533.54,183.27,488.78,224.9,314.5,359.1246,365.92,448.23,203.39,151.3,149.14,1406.58,95.68,17.47,0.13,0.016859349,8.1,97.2734
07-09-2012,547.66,184.47,499.16,232.81,320.39,369.1653,368.06,456.68,210.72,153.86,151.3,1437.92,95.68,14.38,0.14,0.019497169,7.8,97.2217
14-09-2012,569.9,183.88,507.13,241.58,327.03,376.475,367.67,458.08,218.78,155.13,154.09,1465.77,97.56,14.51,0.15,0.019497169,7.8,97.2217
21-09-2012,559.57,183.18,506.47,237.44,322.97,376.2648,372.13,466.47,213.49,158.85,149.26,1460.15,93.7,13.98,0.16,0.019497169,7.8,97.2217
28-09-2012,551.19,184.89,494.54,232.88,319.31,370.2602,369.97,465.29,210.07,157.13,147.21,1440.67,91.35,15.73,0.15,0.019497169,7.8,97.2217
05-10-2012,552.93,186.7,493.54,235.18,324.53,376.7893,376.75,477.36,216.43,158.82,148.11,1460.93,90.81,14.33,0.13,0.021556781,7.8,97.5311
12-10-2012,544.24,185.33,479.18,229.74,318.39,365.7787,370.23,467.17,212.78,151.62,146.8,1428.59,91.42,16.14,0.15,0.021556781,7.8,97.5311
19-10-2012,553.76,188.72,467.56,234.58,320.64,368.7317,367.83,470.63,216.93,151.4,149.38,1433.19,91.59,17.06,0.16,0.021556781,7.8,97.5311
26-10-2012,540.44,185.88,463.27,228.02,315.9,363.0526,364.08,466.69,212.58,149.16,145.89,1411.94,86.35,17.81,0.16,0.021556781,7.8,97.5311
02-11-2012,533.87,183.98,462.21,227.52,320.32,368.1349,362.68,464.32,215.18,149.72,148.41,1414.2,85.87,17.59,0.17,0.017960197,7.7,97.9084
09-11-2012,520.82,175.48,450.85,224.49,315.18,359.5001,356.78,453.35,208.5,144.32,145.81,1379.85,85.98,18.61,0.16,0.017960197,7.7,97.9084
16-11-2012,514.35,173.68,440.86,219.39,307.8,357.1598,354.12,450.21,205.28,141.59,142.9,1359.88,85.87,16.41,0.16,0.017960197,7.7,97.9084
23-11-2012,533.58,172.12,459.66,229.21,318.47,372.7332,367.24,462.35,212.92,147.46,146.33,1409.15,87.4,15.14,0.16,0.017960197,7.7,97.9084
30-11-2012,530.21,178.1,464.39,230.95,321.5,375.1517,370.18,464.72,211.6,147.64,146.34,1416.18,87.27,15.87,0.16,0.017960197,7.7,97.9084
07-12-2012,533.69,178.56,457.94,226.53,324.42,373.733,371.2,467.45,215.17,146.93,148.46,1418.07,87,15.9,0.16,0.01759505,7.9,98.1884
14-12-2012,531.05,177.34,455.71,230.25,325.38,369.1305,368.9,467.25,214.67,147.67,147.35,1413.58,85.71,17,0.16,0.01759505,7.9,98.1884
21-12-2012,538.03,179.61,464.49,234.35,328.97,374.5438,364.31,466.21,221.36,146.08,150.92,1430.15,88.24,17.84,0.17,0.01759505,7.9,98.1884
28-12-2012,522.03,175.22,454.02,232.93,322.71,368.6696,356.83,457.39,218.22,144.4,149.33,1402.43,90.14,22.72,0.17,0.01759505,7.9,98.1884
04-01-2013,550.56,181.86,472.26,244.39,338.78,386.3403,370.35,474.24,230.09,151.23,153.63,1466.47,92.77,13.83,0.15,0.016840618,8,98.1736
11-01-2013,550.46,180.01,474.95,246.42,338.7,387.6327,371.48,483.52,230.65,148.24,154.92,1472.05,93.38,13.36,0.16,0.016840618,8,98.1736
18-01-2013,563.07,181.65,472.39,248.46,346.23,395.2189,377.07,488.92,231.35,145.42,156.44,1485.98,94.58,12.46,0.14,0.016840618,8,98.1736
25-01-2013,573.26,184.46,469.85,251.14,350.81,403.3654,379.71,496.58,235.54,146.75,158.63,1502.96,95.41,12.89,0.14,0.016840618,8,98.1736
01-02-2013,578.72,186.41,475.43,249.52,351.04,399.6192,384.09,500.65,237.28,152.04,156.08,1513.17,97.33,12.9,0.14,0.020181405,7.7,98.6434
08-02-2013,579.27,186.24,478.52,248.78,351.83,401.8697,387.35,502.21,237.18,151.47,157.03,1517.93,96.18,13.02,0.14,0.020181405,7.7,98.6434
15-02-2013,575.97,185.76,476.7,248.08,355.71,403.529,388.08,502.23,239.26,149.26,157.16,1519.79,96.95,12.46,0.14,0.020181405,7.7,98.6434
22-02-2013,573.57,188.16,473.53,240.76,353.72,397.8374,394.67,501.79,238.67,151.37,157.22,1515.6,94.38,14.17,0.15,0.020181405,7.7,98.6434
01-03-2013,572.13,189.43,472.32,242.5,353.53,403.5459,394.01,505.86,237.4,153.61,157.04,1518.2,92.19,15.36,0.15,0.015187472,7.5,99.047
08-03-2013,579.21,191.64,482.07,249.17,361.41,416.3134,398.17,514.95,245.46,156.55,157.27,1551.18,91,12.59,0.15,0.015187472,7.5,99.047
15-03-2013,585.73,193.93,483.29,251.65,364.1,416.9268,397.73,518.49,248.77,155.82,157.72,1560.7,92.7,11.3,0.15,0.015187472,7.5,99.047
22-03-2013,580.13,194.11,481.63,246.73,360.97,417.0045,406.01,520.97,245.13,157.45,157.3,1556.89,93.05,13.57,0.16,0.015187472,7.5,99.047
29-03-2013,583.98,198.69,483.34,247.52,361.89,420.2655,410.47,533.42,245.41,158.01,159.29,1569.19,96.08,12.7,0.15,0.015187472,7.5,99.047
05-04-2013,571.16,201.12,471.32,241.55,355.38,417.0149,409.59,537.58,242.95,161.81,162.98,1553.28,95.07,13.92,0.12,0.01138808,7.6,98.9445
12-04-2013,576.11,204.85,480.3,244.1,362.41,431.0312,420.17,555.2,249.04,165.15,167.65,1588.85,93.36,12.06,0.15,0.01138808,7.6,98.9445
19-04-2013,552.56,206.94,460.42,237.65,349.88,421.9527,423.37,551.97,243.61,167.1,167.43,1555.25,88,14.97,0.15,0.01138808,7.6,98.9445
26-04-2013,570.34,208.09,473.91,244.86,357.17,430.1303,421.72,550.79,250.1,166.28,167.71,1582.24,91,13.61,0.15,0.01138808,7.6,98.9445
03-05-2013,587.07,207.45,495.78,250.66,364.64,440.1032,425.16,552.34,253.91,165.94,170.26,1614.42,93.4,12.85,0.13,0.013903888,7.5,99.0383
10-05-2013,591.2,201.77,501.83,255.28,373.23,449.7356,424.37,558.14,258.95,166.71,171,1633.7,95.84,12.59,0.14,0.013903888,7.5,99.0383
17-05-2013,602.63,203.88,511.95,259.4,381.47,456.066,431.84,567.93,268.47,167.39,174.36,1667.47,94.65,12.45,0.12,0.013903888,7.5,99.0383
24-05-2013,599.35,196.3,505.07,254.74,377.54,449.8578,429.37,567.95,265.42,163.22,168.57,1649.6,94.76,13.99,0.10,0.013903888,7.5,99.0383
31-05-2013,590.86,190.25,508,253.01,375.42,443.9561,412.3,555.95,266.8,155.01,159.54,1630.74,93.32,16.3,0.09,0.013903888,7.5,99.0383
07-06-2013,596.22,191.64,508.49,252.21,378.03,449.3036,419.01,560.59,268.46,158.02,159.81,1643.38,94.25,15.14,0.09,0.017157935,7.5,99.2221
14-06-2013,586.24,191.34,500.7,251.31,374.32,445.3968,418.06,560.35,262.85,160.27,157.91,1626.73,96.36,17.15,0.09,0.017157935,7.5,99.2221
21-06-2013,576.99,185.85,490.13,245.17,367.24,436.5465,407.98,547.73,257.96,154.27,149.75,1592.43,96.65,18.9,0.10,0.017157935,7.5,99.2221
28-06-2013,578.54,191.4,489.23,241.61,369.95,447.288,409.77,551.18,262.06,157.9,155.23,1606.28,95.83,16.86,0.10,0.017157935,7.5,99.2221
05-07-2013,589.59,187.6,499.46,244.16,375.23,458.015,413.13,558.39,267.15,160.04,154.6,1631.89,100.65,14.89,0.09,0.018854718,7.3,98.8987
12-07-2013,604.48,196.44,512.59,252.44,385.27,473.7113,428.03,577.91,274.37,159.77,160.64,1680.19,104.7,13.84,0.10,0.018854718,7.3,98.8987
19-07-2013,617.28,200.14,503.35,254.67,393.64,472.2264,431.02,585.61,279.31,159.18,162.03,1692.09,106.88,12.54,0.09,0.018854718,7.3,98.8987
26-07-2013,612.55,199.95,507.76,255.21,389.88,471.8453,428.26,592.12,278.07,159.6,159.22,1691.65,105.88,12.72,0.09,0.018854718,7.3,98.8987
02-08-2013,610.96,200.76,517.81,258.49,398.23,481.296,430.21,594.36,280.43,158.8,153.67,1709.67,105.54,11.98,0.09,0.015388095,7.2,99.4897
09-08-2013,604.56,198.48,513.82,260.74,393.43,475.9477,427.89,589.25,275.04,154.88,153.36,1691.42,105.17,13.41,0.09,0.015388095,7.2,99.4897
16-08-2013,593.49,189.82,512.29,256.44,388.39,460.288,414.23,571.14,269.49,151.3,143.53,1655.83,106.97,14.37,0.08,0.015388095,7.2,99.4897
23-08-2013,596.12,190.4,516.72,259.12,389.52,463.6656,413.41,575.21,269.78,151.73,147.52,1663.5,105.48,13.98,0.09,0.015388095,7.2,99.4897
30-08-2013,594.84,188.44,504.98,254.43,379.9,456.1787,406.32,568.8,261.5,150.24,145.48,1632.97,108.33,17.01,0.08,0.015388095,7.2,99.4897
06-09-2013,603.11,186.38,512.61,258.25,386.29,463.6573,408.2,579.54,266.2,147.96,147.18,1655.17,108.77,15.85,0.08,0.010947341,7.2,100.021
13-09-2013,610.62,187.59,519.22,265.18,397.69,476.1385,417.52,591.02,271.33,151.73,149.98,1687.99,108.36,14.16,0.08,0.010947341,7.2,100.021
20-09-2013,614.58,191,525,268.93,405.2,483.2947,423.28,597.29,275.65,151.77,153.44,1709.91,106.22,13.12,0.08,0.010947341,7.2,100.021
27-09-2013,609.94,190.07,522.18,266.06,403.21,482.4879,414.6,587.57,270.36,150.19,151.9,1691.75,103.1,15.46,0.08,0.010947341,7.2,100.021
04-10-2013,609.76,188.83,521.81,268.29,399.55,483.5107,410.53,593.1,270.26,149.38,149.25,1690.5,103.14,16.74,0.08,0.008767991,7.2,99.9037
11-10-2013,613.92,193.72,524.75,268.17,404.84,481.5296,417.7,592.98,273.73,151.11,153.54,1703.2,102.7,15.72,0.08,0.008767991,7.2,99.9037
18-10-2013,630.27,195.42,537.47,274.61,412.58,491.8136,426.62,608.88,281.92,156,157.85,1744.5,101.51,13.04,0.10,0.008767991,7.2,99.9037
25-10-2013,629.82,199.35,541.52,278.78,421.71,501.5486,432.23,610.88,280.94,158.21,160.47,1759.77,97.57,13.09,0.09,0.008767991,7.2,99.9037
01-11-2013,627.55,198.24,543.46,275.25,424.07,503.6254,437.16,614.78,277.54,160.14,156.44,1761.64,96.94,13.28,0.08,0.012328702,6.9,100.1582
08-11-2013,634.08,197.42,548.53,278.47,427.59,501.5957,438.69,615.28,280.51,156.84,150.87,1770.61,94.31,12.9,0.08,0.012328702,6.9,100.1582
15-11-2013,641.56,199.04,555.54,282.8,432.84,514.3223,446.03,628.15,284.25,158.06,152.2,1798.18,93.94,12.19,0.08,0.012328702,6.9,100.1582
22-11-2013,645.71,195.52,552.53,281.57,435.21,513.5923,443.99,638.29,289.05,157.23,148.67,1804.76,93.92,12.26,0.09,0.012328702,6.9,100.1582
29-11-2013,632.66,192.17,562.36,278.88,434.91,519.14,441.58,638.06,288.92,156.05,147.53,1805.81,92.97,13.7,0.09,0.012328702,6.9,100.1582
06-12-2013,632.93,193.77,566.47,278.36,434.52,515.2667,441.96,637.77,287.68,154.6,149.19,1805.09,96.21,13.79,0.08,0.015128384,6.7,100.374
13-12-2013,623.3,189.09,556.38,276.43,429.86,509.3573,432.96,621.05,284.01,150.85,146.35,1775.32,97.23,15.76,0.09,0.015128384,6.7,100.374
20-12-2013,638.04,192.65,571.8,284.16,443.88,520.4487,438.85,635.97,291.44,152.1,148.97,1818.32,97.85,13.79,0.09,0.015128384,6.7,100.374
27-12-2013,650.97,192.22,581.94,290.79,450.5,526.0001,441.54,641.5,293.91,155.57,149.13,1841.4,99.15,12.46,0.09,0.015128384,6.7,100.374
03-01-2014,641.53,189.68,576.47,289.03,447.85,526.1301,437.02,640.07,294.99,153.55,149.28,1831.37,96.47,13.76,0.08,0.015577588,6.6,99.9899
10-01-2014,641.83,194.39,578.77,288.25,449.33,526.3756,436.99,657.26,297.12,150.18,152.65,1842.37,92.42,12.14,0.08,0.015577588,6.6,99.9899
17-01-2014,634.62,193.57,586.94,289.8,448.04,516.4275,433.24,660.56,295.62,151.14,152.83,1838.7,92.98,12.44,0.07,0.015577588,6.6,99.9899
24-01-2014,619.65,193.23,575.63,276.74,430.21,503.4346,426.24,644.26,284.53,149,150.34,1790.29,96.19,18.14,0.07,0.015577588,6.6,99.9899
31-01-2014,610.44,198.77,570.33,278.04,431.97,498.4756,419.15,647.9,283.73,149.05,153.24,1782.59,97.29,18.41,0.07,0.015577588,6.6,99.9899
07-02-2014,613.21,197.42,575.87,282.16,435.46,508.1124,420.66,651.7,286.68,145.4,154.54,1797.02,97.78,15.29,0.07,0.011204746,6.7,100.7471
14-02-2014,627.11,204,592.6,290.69,443.12,516.9296,429.19,673.04,291.21,148,157.74,1838.63,100.21,13.57,0.06,0.011204746,6.7,100.7471
21-02-2014,629.81,205.38,589.9,291.53,441.6,516.5001,426.31,679.4,288.72,148.19,157.7,1836.25,102.93,14.68,0.06,0.011204746,6.7,100.7471
28-02-2014,638.36,204.33,595.09,296.64,447.16,528.8311,433.77,686.45,292.07,147.5,158.93,1859.45,102.77,14,0.07,0.011204746,6.7,100.7471
07-03-2014,640.16,201.76,597.83,300.89,455.3,533.5581,436.55,687.1,300.87,148.09,158.39,1878.04,103.07,14.11,0.07,0.016126949,6.7,101.7435
14-03-2014,628.98,206.37,584.21,295.3,440.65,520.6631,434.89,674.81,293.31,146.23,157.94,1841.13,99.55,17.82,0.08,0.016126949,6.7,101.7435
21-03-2014,636.96,206.04,598,299.46,445.27,521.1596,436.91,675.7,302.29,151.44,157.66,1866.52,99.77,15,0.08,0.016126949,6.7,101.7435
28-03-2014,652.98,208.46,591.48,295.22,446.1,510.2145,439.31,668.53,298.23,154.08,158.53,1857.62,100.66,14.41,0.08,0.016126949,6.7,101.7435
04-04-2014,659.5,210.71,587.18,298.58,452.5,512.4588,440.57,671.79,298.76,156.28,160.52,1865.09,100.46,13.96,0.08,0.020151253,6.2,101.8273
11-04-2014,648.8,211.83,575.11,290.42,439.05,493.5468,439.21,644.74,286.83,153.93,158.9,1815.69,102.72,17.03,0.08,0.020151253,6.2,101.8273
18-04-2014,679.12,215.13,588.13,299.5,454.81,505.6776,448.37,658.58,294.43,156.89,162.32,1864.85,103.95,13.36,0.09,0.020151253,6.2,101.8273
25-04-2014,681.62,218.98,585.95,297.27,452.87,503.0798,449.26,663.88,294.32,151.27,162.83,1863.4,102.11,14.06,0.10,0.020151253,6.2,101.8273
02-05-2014,686.03,215.82,596.13,299.9,455.75,509.4179,453.11,668.84,296.32,155.51,166.24,1881.14,100.51,12.91,0.09,0.021669477,6.3,102.2392
09-05-2014,685.35,214.34,591.85,300.87,456.73,506.0057,456.84,668.35,295.08,159.66,168.68,1878.48,100.29,12.92,0.09,0.021669477,6.3,102.2392
16-05-2014,681.13,213.14,596.63,301.59,457.06,505.1078,454.22,671.93,292.56,161.51,169.4,1877.86,101.92,12.44,0.08,0.021669477,6.3,102.2392
23-05-2014,686.9,211.2,610,305.76,460.65,515.5273,453.97,681.33,296.27,159.53,168.37,1900.53,103.82,11.36,0.09,0.021669477,6.3,102.2392
30-05-2014,693.46,215.87,618.45,308.93,465.14,519.9365,461.78,690.24,299.78,160.29,169.94,1923.57,103.95,11.4,0.09,0.021669477,6.3,102.2392
06-06-2014,703.13,217.44,626.02,312.84,475.16,529.2714,463.23,694.7,306.72,158.39,171.6,1949.44,103.23,10.73,0.09,0.020589817,6.1,102.5774
13-06-2014,714.83,214.56,625.26,309.03,468.61,520.0168,457.53,688.44,303.88,158.05,167.4,1936.16,105.97,12.18,0.09,0.020589817,6.1,102.5774
20-06-2014,734.16,221.01,626.77,313.72,474.17,524.3275,465.82,702.66,307.9,159.15,169.4,1962.87,107.23,10.85,0.10,0.020589817,6.1,102.5774
27-06-2014,727.52,223.12,631.47,312.03,467.58,529.7463,459.49,707.06,306.58,158.81,169.89,1960.96,106.69,11.26,0.10,0.020589817,6.1,102.5774
04-07-2014,730.37,216.02,642.67,316.56,471.53,539.97,464.14,721.38,310.64,160.4,169.39,1985.44,105.52,10.32,0.10,0.019742379,6.2,102.7954
11-07-2014,717.24,217.73,640.15,313.25,465.79,534.5425,465.51,712.9,305.7,161.35,171.11,1967.57,103.25,12.08,0.09,0.019742379,6.2,102.7954
18-07-2014,721.91,217.24,650.05,315.22,467.31,535.2657,464.44,710.68,308.63,162.89,173.4,1978.22,102.37,12.06,0.09,0.019742379,6.2,102.7954
25-07-2014,727.81,215.67,654.82,316.32,462.87,529.7523,460.63,715.7,308.55,162.71,172.34,1978.34,104.35,12.69,0.09,0.019742379,6.2,102.7954
01-08-2014,697.87,210.26,638.72,307.35,446.06,520.3334,446.91,704.19,299.21,160.8,170.17,1925.15,102.19,17.03,0.09,0.017150983,6.1,102.6322
08-08-2014,703.5,210.12,637.14,310.44,449.47,526.1093,451.2,699.99,301.01,157.42,171.1,1931.59,97.5,15.77,0.09,0.017150983,6.1,102.6322
